scenario,n_ann,minority,delta,rep,method,stat,pvalue,detected
placebo,80,0.5,2.5,35,Krippendorff delta-alpha,-0.005994743513237366,0.24875621890547264,0
placebo,80,0.5,2.5,35,Krippendorff alpha (pooled),0.016916724115635384,nan,0
placebo,80,0.5,2.5,35,aposteriori unimodality (2024),0.0055248618784530384,0.3564356435643564,0
placebo,80,0.5,2.5,36,apunim (fixed binning),-0.014090216756396467,0.4059323911246814,0
placebo,80,0.5,2.5,36,Krippendorff delta-alpha,-0.006650786068917669,0.6019900497512438,0
placebo,80,0.5,2.5,36,Krippendorff alpha (pooled),0.01869343359616593,nan,0
placebo,80,0.5,2.5,36,aposteriori unimodality (2024),0.0,1.0,0
placebo,80,0.5,2.5,37,apunim (fixed binning),-0.013532588184199347,0.15589316294892222,0
placebo,80,0.5,2.5,37,Krippendorff delta-alpha,-0.0070364671955533975,0.7412935323383084,0
placebo,80,0.5,2.5,37,Krippendorff alpha (pooled),0.016606477528496977,nan,0
placebo,80,0.5,2.5,37,aposteriori unimodality (2024),0.0,1.0,0
placebo,80,0.5,2.5,38,apunim (fixed binning),-0.04486353110905696,6.851888186486369e-08,1
placebo,80,0.5,2.5,38,Krippendorff delta-alpha,-0.007114889736004215,0.8507462686567164,0
placebo,80,0.5,2.5,38,Krippendorff alpha (pooled),0.014596672556748125,nan,0
placebo,80,0.5,2.5,38,aposteriori unimodality (2024),0.0,1.0,0
placebo,80,0.5,2.5,39,apunim (fixed binning),-0.02529210548787547,0.01232297829037497,1
placebo,80,0.5,2.5,39,Krippendorff delta-alpha,-0.006674220999659197,0.6218905472636815,0
placebo,80,0.5,2.5,39,Krippendorff alpha (pooled),0.01685939297676231,nan,0
placebo,80,0.5,2.5,39,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.5,0.0,0,"apunim (as shipped, 1.0.5)",0.13029375848915634,0.0003846359124589078,1
polarization,80,0.5,0.0,1,"apunim (as shipped, 1.0.5)",-0.062417931310168664,0.0012719125452910131,1
polarization,80,0.5,0.0,2,"apunim (as shipped, 1.0.5)",0.054184581349136986,0.13684961464444403,0
polarization,80,0.5,0.0,3,"apunim (as shipped, 1.0.5)",-0.09759427581212535,0.012759603346769201,1
polarization,80,0.5,0.0,4,"apunim (as shipped, 1.0.5)",0.06330642701655935,0.36993110750562974,0
polarization,80,0.5,0.0,5,"apunim (as shipped, 1.0.5)",0.026115954031726892,0.8032015710642151,0
polarization,80,0.5,0.0,6,"apunim (as shipped, 1.0.5)",0.047825067141584736,0.7122238820553918,0
polarization,80,0.5,0.0,7,"apunim (as shipped, 1.0.5)",-0.14819706696703416,1.2453222980894543e-05,1
polarization,80,0.5,0.0,8,"apunim (as shipped, 1.0.5)",0.025296496478209314,1.0,0
polarization,80,0.5,0.0,9,"apunim (as shipped, 1.0.5)",0.05253662064087032,0.15140373037120686,0
polarization,80,0.5,0.0,10,"apunim (as shipped, 1.0.5)",0.0351986305731721,1.0,0
polarization,80,0.5,0.0,11,"apunim (as shipped, 1.0.5)",0.0398724956040903,1.0,0
polarization,80,0.5,0.0,12,"apunim (as shipped, 1.0.5)",-0.11605453086311981,1.2670575303000098e-08,1
polarization,80,0.5,0.0,13,"apunim (as shipped, 1.0.5)",0.04942000665727103,0.19680039270844013,0
polarization,80,0.5,0.0,14,"apunim (as shipped, 1.0.5)",-0.10758528957067258,0.05794609915014471,0
polarization,80,0.5,0.0,15,"apunim (as shipped, 1.0.5)",-0.05675921386195671,1.0,0
polarization,80,0.5,0.0,16,"apunim (as shipped, 1.0.5)",-0.07466941561862137,0.01074598052402497,1
polarization,80,0.5,0.0,17,"apunim (as shipped, 1.0.5)",0.020847023765687846,1.0,0
polarization,80,0.5,0.0,18,"apunim (as shipped, 1.0.5)",-0.0394219919312298,1.0,0
polarization,80,0.5,0.0,19,"apunim (as shipped, 1.0.5)",0.09980626374102848,6.86919622012153e-07,1
polarization,80,0.5,0.0,20,"apunim (as shipped, 1.0.5)",0.02613895001887737,1.0,0
polarization,80,0.5,0.0,21,"apunim (as shipped, 1.0.5)",-0.05838828659089264,0.13763020266076284,0
polarization,80,0.5,0.0,22,"apunim (as shipped, 1.0.5)",0.05580626437566161,0.025192109734638507,1
polarization,80,0.5,0.0,23,"apunim (as shipped, 1.0.5)",0.05453271429602126,1.0,0
polarization,80,0.5,0.0,24,"apunim (as shipped, 1.0.5)",0.004370843980465981,1.0,0
polarization,80,0.5,0.0,25,"apunim (as shipped, 1.0.5)",0.042118020354296425,0.1827856395183587,0
polarization,80,0.5,0.0,26,"apunim (as shipped, 1.0.5)",-0.040255755697243226,1.0,0
polarization,80,0.5,0.0,27,"apunim (as shipped, 1.0.5)",0.04138963975088564,0.44523004251938,0
polarization,80,0.5,0.0,28,"apunim (as shipped, 1.0.5)",0.08693225660147325,0.01631046759438719,1
polarization,80,0.5,0.0,29,"apunim (as shipped, 1.0.5)",-0.01900522326953169,1.0,0
polarization,80,0.5,0.0,30,"apunim (as shipped, 1.0.5)",0.03703019769095665,0.34213378320765975,0
polarization,80,0.5,0.0,31,"apunim (as shipped, 1.0.5)",-0.05744678141919627,0.9741572390690961,0
polarization,80,0.5,0.0,32,"apunim (as shipped, 1.0.5)",0.012427790296674089,1.0,0
polarization,80,0.5,0.0,33,"apunim (as shipped, 1.0.5)",-0.016341045890190455,0.9369987230662692,0
polarization,80,0.5,0.0,34,"apunim (as shipped, 1.0.5)",0.03753490648360264,0.9729636498136237,0
polarization,80,0.5,0.0,35,"apunim (as shipped, 1.0.5)",0.05611119685953322,0.5130154722474579,0
polarization,80,0.5,0.0,36,"apunim (as shipped, 1.0.5)",0.009592919443197404,1.0,0
polarization,80,0.5,0.0,37,"apunim (as shipped, 1.0.5)",0.03613865106232052,1.0,0
polarization,80,0.5,0.0,38,"apunim (as shipped, 1.0.5)",-0.03650634805634405,0.11259925443590597,0
polarization,80,0.5,0.0,39,"apunim (as shipped, 1.0.5)",0.044093280791735454,1.0,0
polarization,80,0.5,0.5,0,"apunim (as shipped, 1.0.5)",0.0791559101932635,0.0002847928323795047,1
polarization,80,0.5,0.5,1,"apunim (as shipped, 1.0.5)",-0.03240847943898916,0.3845142164545463,0
polarization,80,0.5,0.5,2,"apunim (as shipped, 1.0.5)",0.04470798606860788,1.0,0
polarization,80,0.5,0.5,3,"apunim (as shipped, 1.0.5)",0.06031820790562442,0.28360296526639345,0
polarization,80,0.5,0.5,4,"apunim (as shipped, 1.0.5)",-0.04972146520219335,0.9701549139501537,0
polarization,80,0.5,0.5,5,"apunim (as shipped, 1.0.5)",0.013392954761862566,0.7701127451388692,0
polarization,80,0.5,0.5,6,"apunim (as shipped, 1.0.5)",0.06389724010645258,0.7575043143070238,0
polarization,80,0.5,0.5,7,"apunim (as shipped, 1.0.5)",-0.06732046893908207,0.001995552146998852,1
polarization,80,0.5,0.5,8,"apunim (as shipped, 1.0.5)",-0.07371077763585455,0.002982346372600534,1
polarization,80,0.5,0.5,9,"apunim (as shipped, 1.0.5)",-0.09766588040735713,0.0179943451463923,1
polarization,80,0.5,0.5,10,"apunim (as shipped, 1.0.5)",-0.05669528663199625,4.806711227841483e-06,1
polarization,80,0.5,0.5,11,"apunim (as shipped, 1.0.5)",-0.00720950270266597,1.0,0
polarization,80,0.5,0.5,12,"apunim (as shipped, 1.0.5)",-0.06288319853691295,0.0005765663699233944,1
polarization,80,0.5,0.5,13,"apunim (as shipped, 1.0.5)",0.08813613798423035,0.08546715882256972,0
polarization,80,0.5,0.5,14,"apunim (as shipped, 1.0.5)",0.04581626571924354,0.9807030686511399,0
polarization,80,0.5,0.5,15,"apunim (as shipped, 1.0.5)",0.038071477421555554,0.10646296398396224,0
polarization,80,0.5,0.5,16,"apunim (as shipped, 1.0.5)",-0.0972123670605788,0.22899430343003055,0
polarization,80,0.5,0.5,17,"apunim (as shipped, 1.0.5)",-0.1125378255941627,0.12487896903896469,0
polarization,80,0.5,0.5,18,"apunim (as shipped, 1.0.5)",0.022725731071727765,1.0,0
polarization,80,0.5,0.5,19,"apunim (as shipped, 1.0.5)",-0.08810358579204235,0.006820810863265069,1
polarization,80,0.5,0.5,20,"apunim (as shipped, 1.0.5)",0.0338394944732112,0.9366375255615159,0
polarization,80,0.5,0.5,21,"apunim (as shipped, 1.0.5)",-0.07398278482113269,0.2692496985885938,0
polarization,80,0.5,0.5,22,"apunim (as shipped, 1.0.5)",-0.01967056744014904,0.48244017351799634,0
polarization,80,0.5,0.5,23,"apunim (as shipped, 1.0.5)",-0.05897012849415841,0.007772478200929766,1
polarization,80,0.5,0.5,24,"apunim (as shipped, 1.0.5)",-0.06238702431577845,0.07294645172273977,0
polarization,80,0.5,0.5,25,"apunim (as shipped, 1.0.5)",0.0015378412285183387,1.0,0
polarization,80,0.5,0.5,26,"apunim (as shipped, 1.0.5)",-0.10009011025529403,1.6837349713152087e-06,1
polarization,80,0.5,0.5,27,"apunim (as shipped, 1.0.5)",0.07191542737617003,1.038519173616739e-05,1
polarization,80,0.5,0.5,28,"apunim (as shipped, 1.0.5)",-0.07510703654837994,0.19499695483093485,0
polarization,80,0.5,0.5,29,"apunim (as shipped, 1.0.5)",0.03999624005269503,1.0,0
polarization,80,0.5,0.5,30,"apunim (as shipped, 1.0.5)",-0.033901959690003265,0.1771148765853909,0
polarization,80,0.5,0.5,31,"apunim (as shipped, 1.0.5)",0.11074178145434335,0.10398382872047918,0
polarization,80,0.5,0.5,32,"apunim (as shipped, 1.0.5)",-0.0740009325709067,0.00032187943816486454,1
polarization,80,0.5,0.5,33,"apunim (as shipped, 1.0.5)",0.062304858974966806,0.0031038062292264154,1
polarization,80,0.5,0.5,34,"apunim (as shipped, 1.0.5)",0.05470860830698041,0.034696499385629596,1
polarization,80,0.5,0.5,35,"apunim (as shipped, 1.0.5)",0.0618771929061486,0.5616953656637882,0
polarization,80,0.5,0.5,36,"apunim (as shipped, 1.0.5)",0.08780018765805774,0.01113169522970358,1
polarization,80,0.5,0.5,37,"apunim (as shipped, 1.0.5)",0.06307941372381769,0.008732014618704431,1
polarization,80,0.5,0.5,38,"apunim (as shipped, 1.0.5)",-0.03446993195796286,0.16226327289489295,0
polarization,80,0.5,0.5,39,"apunim (as shipped, 1.0.5)",0.001675575670818536,1.0,0
polarization,80,0.5,1.0,0,"apunim (as shipped, 1.0.5)",-0.061062141874922676,0.0521029040455978,0
polarization,80,0.5,1.0,1,"apunim (as shipped, 1.0.5)",-0.11451558466037677,9.023952340324706e-14,1
polarization,80,0.5,1.0,2,"apunim (as shipped, 1.0.5)",0.021060085024194725,0.1221998287593737,0
polarization,80,0.5,1.0,3,"apunim (as shipped, 1.0.5)",0.03081901978940308,0.014818557010304519,1
polarization,80,0.5,1.0,4,"apunim (as shipped, 1.0.5)",0.12103061125209044,1.4372580804607578e-12,1
polarization,80,0.5,1.0,5,"apunim (as shipped, 1.0.5)",-0.07828809082310402,1.5716686169270284e-09,1
polarization,80,0.5,1.0,6,"apunim (as shipped, 1.0.5)",-0.11541579258096728,2.3195291369835842e-05,1
polarization,80,0.5,1.0,7,"apunim (as shipped, 1.0.5)",0.04837702915336455,0.06766361258398274,0
polarization,80,0.5,1.0,8,"apunim (as shipped, 1.0.5)",-0.0742747345173667,0.0011086632038090117,1
polarization,80,0.5,1.0,9,"apunim (as shipped, 1.0.5)",-0.03992519713648958,0.0007579500401635184,1
polarization,80,0.5,1.0,10,"apunim (as shipped, 1.0.5)",-0.012668598411351583,0.6543742607545735,0
polarization,80,0.5,1.0,11,"apunim (as shipped, 1.0.5)",-0.04161855522897957,0.0003069194241236625,1
polarization,80,0.5,1.0,12,"apunim (as shipped, 1.0.5)",-0.0465251047012622,0.10880513173517126,0
polarization,80,0.5,1.0,13,"apunim (as shipped, 1.0.5)",0.05714837631857842,0.0010733375072776313,1
polarization,80,0.5,1.0,14,"apunim (as shipped, 1.0.5)",-0.04411851730709394,0.0027316095067425076,1
polarization,80,0.5,1.0,15,"apunim (as shipped, 1.0.5)",0.031615913887337574,0.16042283740960844,0
polarization,80,0.5,1.0,16,"apunim (as shipped, 1.0.5)",0.029171328261894943,0.25543884774701836,0
polarization,80,0.5,1.0,17,"apunim (as shipped, 1.0.5)",-0.03079456427438047,0.03888372784310585,1
polarization,80,0.5,1.0,18,"apunim (as shipped, 1.0.5)",0.05080776908692139,0.0006272288951609335,1
polarization,80,0.5,1.0,19,"apunim (as shipped, 1.0.5)",-0.061733468578774084,0.001230072422233392,1
polarization,80,0.5,1.0,20,"apunim (as shipped, 1.0.5)",0.09898158045313785,0.0003776321805162921,1
polarization,80,0.5,1.0,21,"apunim (as shipped, 1.0.5)",0.029753215516544085,0.18344053758816808,0
polarization,80,0.5,1.0,22,"apunim (as shipped, 1.0.5)",-0.04476477809976182,0.03577313809882914,1
polarization,80,0.5,1.0,23,"apunim (as shipped, 1.0.5)",-0.05359766331210034,0.09948445563688085,0
polarization,80,0.5,1.0,24,"apunim (as shipped, 1.0.5)",0.04243423239442879,0.007191430918318123,1
polarization,80,0.5,1.0,25,"apunim (as shipped, 1.0.5)",-0.06783481289595487,2.308264900215745e-06,1
polarization,80,0.5,1.0,26,"apunim (as shipped, 1.0.5)",-0.0737420070865187,8.048545108880805e-07,1
polarization,80,0.5,1.0,27,"apunim (as shipped, 1.0.5)",0.07684760250368179,9.269863536727587e-08,1
polarization,80,0.5,1.0,28,"apunim (as shipped, 1.0.5)",-0.07182894029767112,5.989623751268396e-08,1
polarization,80,0.5,1.0,29,"apunim (as shipped, 1.0.5)",-0.0549134037489908,5.891581414396663e-06,1
polarization,80,0.5,1.0,30,"apunim (as shipped, 1.0.5)",-0.054530020123838625,0.00019600965644634392,1
polarization,80,0.5,1.0,31,"apunim (as shipped, 1.0.5)",0.020588709377727766,0.533364132013539,0
polarization,80,0.5,1.0,32,"apunim (as shipped, 1.0.5)",-0.13351966338622767,4.2995488351884307e-13,1
polarization,80,0.5,1.0,33,"apunim (as shipped, 1.0.5)",0.050858216393497774,0.0004612331888988719,1
polarization,80,0.5,1.0,34,"apunim (as shipped, 1.0.5)",0.055135660803210584,0.011418160845027886,1
polarization,80,0.5,1.0,35,"apunim (as shipped, 1.0.5)",0.10940332357469112,1.5637921416293294e-07,1
polarization,80,0.5,1.0,36,"apunim (as shipped, 1.0.5)",-0.05588313081166598,0.0023873615462802543,1
polarization,80,0.5,1.0,37,"apunim (as shipped, 1.0.5)",-0.09587283795379584,1.1762205333235375e-11,1
polarization,80,0.5,1.0,38,"apunim (as shipped, 1.0.5)",-0.04640979589787952,0.0021704215158284148,1
polarization,80,0.5,1.0,39,"apunim (as shipped, 1.0.5)",-0.030629774815532584,0.5526035502721519,0
polarization,80,0.5,1.5,0,"apunim (as shipped, 1.0.5)",-0.055882841911961065,1.50453382827065e-08,1
polarization,80,0.5,1.5,1,"apunim (as shipped, 1.0.5)",-0.08099774431061951,4.4500796188164406e-14,1
polarization,80,0.5,1.5,2,"apunim (as shipped, 1.0.5)",-0.06784815979845657,3.961966289668605e-09,1
polarization,80,0.5,1.5,3,"apunim (as shipped, 1.0.5)",-0.041882124846201595,0.00042698836855145937,1
polarization,80,0.5,1.5,4,"apunim (as shipped, 1.0.5)",-0.03057304480665645,0.006452108153177235,1
polarization,80,0.5,1.5,5,"apunim (as shipped, 1.0.5)",-0.07231178842004127,2.566409179988187e-08,1
polarization,80,0.5,1.5,6,"apunim (as shipped, 1.0.5)",-0.06757478356856814,0.0002562106368947007,1
polarization,80,0.5,1.5,7,"apunim (as shipped, 1.0.5)",-0.10378897649590205,2.598016935198901e-14,1
polarization,80,0.5,1.5,8,"apunim (as shipped, 1.0.5)",-0.049586432615589995,9.683334852894498e-09,1
polarization,80,0.5,1.5,9,"apunim (as shipped, 1.0.5)",0.04788152269819739,4.4823479724757185e-06,1
polarization,80,0.5,1.5,10,"apunim (as shipped, 1.0.5)",0.019142508699409474,0.18644469108019687,0
polarization,80,0.5,1.5,11,"apunim (as shipped, 1.0.5)",-0.07965415996239662,5.2353693913105477e-11,1
polarization,80,0.5,1.5,12,"apunim (as shipped, 1.0.5)",-0.01579824618987227,0.19669823751157778,0
polarization,80,0.5,1.5,13,"apunim (as shipped, 1.0.5)",-0.031730083290435994,0.002256784023394965,1
polarization,80,0.5,1.5,14,"apunim (as shipped, 1.0.5)",-0.051097048918291886,9.495322641402168e-07,1
polarization,80,0.5,1.5,15,"apunim (as shipped, 1.0.5)",-0.06160013825243905,1.1908743827540233e-07,1
polarization,80,0.5,1.5,16,"apunim (as shipped, 1.0.5)",0.09596613769047989,3.7215072233384286e-11,1
polarization,80,0.5,1.5,17,"apunim (as shipped, 1.0.5)",-0.03340588647274299,0.0014407008486101215,1
polarization,80,0.5,1.5,18,"apunim (as shipped, 1.0.5)",-0.10828798177763282,2.6225483605828667e-11,1
polarization,80,0.5,1.5,19,"apunim (as shipped, 1.0.5)",-0.08297921155397744,1.0428009994242559e-09,1
polarization,80,0.5,1.5,20,"apunim (as shipped, 1.0.5)",-0.061125864617353996,5.655600012593254e-07,1
polarization,80,0.5,1.5,21,"apunim (as shipped, 1.0.5)",-0.056453993608709264,2.1384578406286288e-06,1
polarization,80,0.5,1.5,22,"apunim (as shipped, 1.0.5)",-0.06459721154434753,2.774778435784565e-10,1
polarization,80,0.5,1.5,23,"apunim (as shipped, 1.0.5)",-0.005153999763898735,1.0,0
polarization,80,0.5,1.5,24,"apunim (as shipped, 1.0.5)",-0.08451780753425485,6.559705645192967e-14,1
polarization,80,0.5,1.5,25,"apunim (as shipped, 1.0.5)",-0.07115461938973616,2.453223854800289e-05,1
polarization,80,0.5,1.5,26,"apunim (as shipped, 1.0.5)",-0.10405924366175462,2.440391698738733e-17,1
polarization,80,0.5,1.5,27,"apunim (as shipped, 1.0.5)",-0.0952603352814597,2.8420757875486592e-14,1
polarization,80,0.5,1.5,28,"apunim (as shipped, 1.0.5)",-0.02804759945831059,0.005376340590019408,1
polarization,80,0.5,1.5,29,"apunim (as shipped, 1.0.5)",0.049665726743769165,0.0002103061334190652,1
polarization,80,0.5,1.5,30,"apunim (as shipped, 1.0.5)",-0.04470691573915706,6.784112496929555e-05,1
polarization,80,0.5,1.5,31,"apunim (as shipped, 1.0.5)",-0.14098982429464427,1.2921480866493013e-24,1
polarization,80,0.5,1.5,32,"apunim (as shipped, 1.0.5)",0.04764189303106409,1.0042960983984747e-05,1
polarization,80,0.5,1.5,33,"apunim (as shipped, 1.0.5)",-0.04071899793062247,0.0024841372334794398,1
polarization,80,0.5,1.5,34,"apunim (as shipped, 1.0.5)",-0.03374340932892968,0.002712585491569205,1
polarization,80,0.5,1.5,35,"apunim (as shipped, 1.0.5)",-0.060267066025098986,6.454405720349377e-09,1
polarization,80,0.5,1.5,36,"apunim (as shipped, 1.0.5)",-0.12024824413079845,1.501890715011417e-19,1
polarization,80,0.5,1.5,37,"apunim (as shipped, 1.0.5)",-0.06415137141704162,9.693887068274872e-08,1
polarization,80,0.5,1.5,38,"apunim (as shipped, 1.0.5)",-0.06220375788747417,3.69589418241436e-07,1
polarization,80,0.5,1.5,39,"apunim (as shipped, 1.0.5)",-0.03934653180007511,0.002621480375527318,1
polarization,80,0.5,2.0,0,"apunim (as shipped, 1.0.5)",-0.06581375208443148,1.1080950702712846e-10,1
polarization,80,0.5,2.0,1,"apunim (as shipped, 1.0.5)",-0.034499336091896274,0.0006121295641734897,1
polarization,80,0.5,2.0,2,"apunim (as shipped, 1.0.5)",-0.025047941576311027,0.0095736498904837,1
polarization,80,0.5,2.0,3,"apunim (as shipped, 1.0.5)",-0.08650763924329356,1.1106618961133096e-23,1
polarization,80,0.5,2.0,4,"apunim (as shipped, 1.0.5)",-0.0537679333617639,9.832399808472763e-08,1
polarization,80,0.5,2.0,5,"apunim (as shipped, 1.0.5)",-0.09180813783371936,4.505071470595691e-19,1
polarization,80,0.5,2.0,6,"apunim (as shipped, 1.0.5)",-0.0624133799127659,3.776271085391159e-12,1
polarization,80,0.5,2.0,7,"apunim (as shipped, 1.0.5)",-0.0705691625027558,1.0870854923498681e-13,1
polarization,80,0.5,2.0,8,"apunim (as shipped, 1.0.5)",-0.09261767046069388,3.5643285484179504e-22,1
polarization,80,0.5,2.0,9,"apunim (as shipped, 1.0.5)",-0.11453669658582048,1.1278526548940835e-22,1
polarization,80,0.5,2.0,10,"apunim (as shipped, 1.0.5)",-0.07365238779786998,8.736020727052083e-15,1
polarization,80,0.5,2.0,11,"apunim (as shipped, 1.0.5)",-0.07918917743067132,2.0942826702271692e-17,1
polarization,80,0.5,2.0,12,"apunim (as shipped, 1.0.5)",-0.10479859638634419,2.2297486260387355e-25,1
polarization,80,0.5,2.0,13,"apunim (as shipped, 1.0.5)",-0.1150313557701235,2.6180033500536405e-24,1
polarization,80,0.5,2.0,14,"apunim (as shipped, 1.0.5)",-0.11785700368403355,2.495034461198111e-32,1
polarization,80,0.5,2.0,15,"apunim (as shipped, 1.0.5)",-0.09288831415329003,2.222715297843161e-19,1
polarization,80,0.5,2.0,16,"apunim (as shipped, 1.0.5)",-0.05167447707428118,2.0652173149782906e-07,1
polarization,80,0.5,2.0,17,"apunim (as shipped, 1.0.5)",-0.08815855396460638,9.707019775831446e-24,1
polarization,80,0.5,2.0,18,"apunim (as shipped, 1.0.5)",-0.09731241304266083,2.017783512066685e-21,1
polarization,80,0.5,2.0,19,"apunim (as shipped, 1.0.5)",-0.06840173224076633,4.716607979083234e-15,1
polarization,80,0.5,2.0,20,"apunim (as shipped, 1.0.5)",-0.11212092938146852,1.354189021834803e-28,1
polarization,80,0.5,2.0,21,"apunim (as shipped, 1.0.5)",-0.053743065125068254,4.905184585879493e-10,1
polarization,80,0.5,2.0,22,"apunim (as shipped, 1.0.5)",-0.08269287835561769,3.2197748447121505e-17,1
polarization,80,0.5,2.0,23,"apunim (as shipped, 1.0.5)",-0.051925497879508974,4.997760762632812e-10,1
polarization,80,0.5,2.0,24,"apunim (as shipped, 1.0.5)",-0.07496492844133487,2.7778578430310527e-17,1
polarization,80,0.5,2.0,25,"apunim (as shipped, 1.0.5)",-0.1057727814732958,5.113615714232165e-25,1
polarization,80,0.5,2.0,26,"apunim (as shipped, 1.0.5)",-0.05862422576426178,1.909254248265218e-10,1
polarization,80,0.5,2.0,27,"apunim (as shipped, 1.0.5)",-0.11059790642066207,3.570376368358719e-30,1
polarization,80,0.5,2.0,28,"apunim (as shipped, 1.0.5)",-0.07484909394302329,2.1500760051283973e-15,1
polarization,80,0.5,2.0,29,"apunim (as shipped, 1.0.5)",-0.09727691666191259,1.4253878942110267e-25,1
polarization,80,0.5,2.0,30,"apunim (as shipped, 1.0.5)",-0.04099229703346651,2.780143183830736e-05,1
polarization,80,0.5,2.0,31,"apunim (as shipped, 1.0.5)",-0.08443973515649261,5.943918641947273e-20,1
polarization,80,0.5,2.0,32,"apunim (as shipped, 1.0.5)",-0.06638463343294658,1.358821299381745e-13,1
polarization,80,0.5,2.0,33,"apunim (as shipped, 1.0.5)",-0.07582253590558007,1.0573062599314759e-18,1
polarization,80,0.5,2.0,34,"apunim (as shipped, 1.0.5)",-0.022982530106294884,0.0306989179184283,1
polarization,80,0.5,2.0,35,"apunim (as shipped, 1.0.5)",-0.0890433931130489,1.5839941580521508e-18,1
polarization,80,0.5,2.0,36,"apunim (as shipped, 1.0.5)",-0.10367616357715129,2.4263470547956094e-27,1
polarization,80,0.5,2.0,37,"apunim (as shipped, 1.0.5)",-0.08334126794049132,5.100696662833553e-17,1
polarization,80,0.5,2.0,38,"apunim (as shipped, 1.0.5)",-0.041375048893802585,9.605333595869651e-06,1
polarization,80,0.5,2.0,39,"apunim (as shipped, 1.0.5)",-0.07383472911134567,8.931650283420743e-13,1
polarization,80,0.5,2.5,0,"apunim (as shipped, 1.0.5)",-0.07845457030496773,1.065947851376897e-15,1
polarization,80,0.5,2.5,1,"apunim (as shipped, 1.0.5)",-0.06822622586804714,3.033526319929856e-16,1
polarization,80,0.5,2.5,2,"apunim (as shipped, 1.0.5)",-0.010366852615677134,0.852701591453466,0
polarization,80,0.5,2.5,3,"apunim (as shipped, 1.0.5)",-0.04604950031005617,4.4727794465830933e-08,1
polarization,80,0.5,2.5,4,"apunim (as shipped, 1.0.5)",-0.05045786722030083,6.636386450464493e-08,1
polarization,80,0.5,2.5,5,"apunim (as shipped, 1.0.5)",-0.044431130202060555,1.7423244680687286e-07,1
polarization,80,0.5,2.5,6,"apunim (as shipped, 1.0.5)",-0.04495720943952807,8.188793287074942e-08,1
polarization,80,0.5,2.5,7,"apunim (as shipped, 1.0.5)",-0.0492261901086546,1.530949887222596e-07,1
polarization,80,0.5,2.5,8,"apunim (as shipped, 1.0.5)",-0.05810404318987257,2.0668567783204606e-12,1
polarization,80,0.5,2.5,9,"apunim (as shipped, 1.0.5)",0.03640552489832756,1.763955202257989e-05,1
polarization,80,0.5,2.5,10,"apunim (as shipped, 1.0.5)",-0.058955791599461196,1.0973527811659474e-12,1
polarization,80,0.5,2.5,11,"apunim (as shipped, 1.0.5)",-0.03663941674144815,5.894271855093821e-05,1
polarization,80,0.5,2.5,12,"apunim (as shipped, 1.0.5)",-0.03497890792146373,3.2223747592984413e-06,1
polarization,80,0.5,2.5,13,"apunim (as shipped, 1.0.5)",-0.06043932078655629,1.5922426956043474e-13,1
polarization,80,0.5,2.5,14,"apunim (as shipped, 1.0.5)",-0.028975933105949966,0.006236872488550706,1
polarization,80,0.5,2.5,15,"apunim (as shipped, 1.0.5)",-0.07356149644287804,1.9754637372096424e-14,1
polarization,80,0.5,2.5,16,"apunim (as shipped, 1.0.5)",-0.040189375970825635,1.0085278331189472e-06,1
polarization,80,0.5,2.5,17,"apunim (as shipped, 1.0.5)",-0.04911017960276805,4.85355246140288e-09,1
polarization,80,0.5,2.5,18,"apunim (as shipped, 1.0.5)",-0.09761653008638868,4.467381744146497e-26,1
polarization,80,0.5,2.5,19,"apunim (as shipped, 1.0.5)",-0.040515816974024295,1.64122064106442e-05,1
polarization,80,0.5,2.5,20,"apunim (as shipped, 1.0.5)",-0.09471487938935044,2.0667346104002848e-24,1
polarization,80,0.5,2.5,21,"apunim (as shipped, 1.0.5)",-0.033101404147684386,8.505589759073721e-05,1
polarization,80,0.5,2.5,22,"apunim (as shipped, 1.0.5)",-0.045168316438038536,5.879432507641985e-07,1
polarization,80,0.5,2.5,23,"apunim (as shipped, 1.0.5)",0.02451995061299497,0.010355418938800784,1
polarization,80,0.5,2.5,24,"apunim (as shipped, 1.0.5)",-0.06722404021559271,1.603895339107015e-16,1
polarization,80,0.5,2.5,25,"apunim (as shipped, 1.0.5)",-0.055357170051818165,1.1077202232105615e-12,1
polarization,80,0.5,2.5,26,"apunim (as shipped, 1.0.5)",-0.03371061199528992,5.093478963283306e-05,1
polarization,80,0.5,2.5,27,"apunim (as shipped, 1.0.5)",-0.04967683266027587,3.9127907644865285e-08,1
polarization,80,0.5,2.5,28,"apunim (as shipped, 1.0.5)",-0.07923925001473751,1.1593567387147898e-18,1
polarization,80,0.5,2.5,29,"apunim (as shipped, 1.0.5)",-0.07513785365714055,1.3851815727968455e-15,1
polarization,80,0.5,2.5,30,"apunim (as shipped, 1.0.5)",-0.04234072590003048,1.1219429894421423e-06,1
polarization,80,0.5,2.5,31,"apunim (as shipped, 1.0.5)",-0.05896710149646209,1.054871731474886e-11,1
polarization,80,0.5,2.5,32,"apunim (as shipped, 1.0.5)",-0.0864038873851451,5.840579774215553e-25,1
polarization,80,0.5,2.5,33,"apunim (as shipped, 1.0.5)",-0.05909202374547199,2.649745461809094e-12,1
polarization,80,0.5,2.5,34,"apunim (as shipped, 1.0.5)",-0.05744558694414285,1.576736845727621e-12,1
