,SDB Feature,Value,apunim,pvalue,support,Model,Prompt
1028,Is Transgender,Yes,-0.06420587470756413,0.7330895177704634,132,llama70b,direct
1029,Political Affiliation,Conservative,-0.0165949600491699,0.9790475004190091,40,llama70b,direct
1030,Political Affiliation,Independent,2.2204460492503136e-16,0.9790475004190091,25,llama70b,direct
1031,Political Affiliation,Liberal,2.606610579554715e-16,0.9790475004190091,30,llama70b,direct
1032,Political Affiliation,Other,0.07066381156316907,0.20137409320137525,37,llama70b,direct
1033,Political Affiliation,Prefer not to say,9.992007221626408e-17,0.9790475004190091,20,llama70b,direct
1034,Religion Important,1) No,-0.05743740795287173,0.9771149009078375,32,llama70b,direct
1035,Religion Important,2) Not very,0.0,0.9771149009078375,34,llama70b,direct
1036,Religion Important,3) Somewhat,0.0,0.9771149009078375,22,llama70b,direct
1037,Religion Important,4) Very,0.017321968655485354,0.9771149009078375,34,llama70b,direct
1038,Religion Important,Prefer not to say,0.0,,6,llama70b,direct
1039,Seen Toxicity,False,0.007459487267427015,0.8245112601494067,258,llama70b,direct
1040,Seen Toxicity,True,0.0844886720448288,0.27102054905969974,243,llama70b,direct
1041,Sexual Orientation,Bisexual,0.049593282602991444,0.6516803980591975,37,llama70b,direct
1042,Sexual Orientation,Heterosexual,1.942890293094024e-16,0.9549249396123642,24,llama70b,direct
1043,Sexual Orientation,Homosexual,-0.026425591098748147,0.8532874555394169,21,llama70b,direct
1044,Sexual Orientation,Other,0.0,,9,llama70b,direct
1045,Sexual Orientation,Prefer not to say,-0.024050191704426526,0.8532874555394169,29,llama70b,direct
1046,Technology Impact,1) Very negative,0.0,0.6868727922758271,30,llama70b,direct
1047,Technology Impact,2) Somewhat negative,0.0,,18,llama70b,direct
1048,Technology Impact,3) Neutral,2.1035804677108233e-16,0.96006352409135,19,llama70b,direct
1049,Technology Impact,4) Somewhat positive,0.0,,12,llama70b,direct
1050,Technology Impact,5) Very positive,0.0,,3,llama70b,direct
1051,Toxicity Problem,1) Never,0.0,,18,llama70b,direct
1052,Toxicity Problem,2) Rarely,-0.011479591836734871,0.9618296508379163,42,llama70b,direct
1053,Toxicity Problem,3) Occasionally,2.725092878625385e-16,0.9618296508379163,29,llama70b,direct
1054,Toxicity Problem,4) Frequently,1.013681892049056e-16,0.9618296508379163,23,llama70b,direct
1055,Toxicity Problem,5) Very Frequently,-0.03169014084507045,0.9618296508379163,26,llama70b,direct
1056,Age,1) 18 - 24,0.0,0.9553011749997347,50,olmo32b,direct
1057,Age,2) 25 - 34,0.0,0.9553011749997347,65,olmo32b,direct
1058,Age,3) 35 - 44,0.0,0.9553011749997347,27,olmo32b,direct
1059,Age,4) 45 - 54,-0.048374306106264864,0.9553011749997347,51,olmo32b,direct
1060,Age,5) 55 - 64,0.0,0.9553011749997347,40,olmo32b,direct
1061,Age,6) 65 or older,-0.03282532239155896,0.9553011749997347,62,olmo32b,direct
1062,Age,Prefer not to say,-0.002624671916010675,0.9553011749997347,66,olmo32b,direct
1063,Age,Under 18,0.0,0.9553011749997347,50,olmo32b,direct
1064,Education,1) No high school,0.0,0.8990286283785862,28,olmo32b,direct
1065,Education,2) High School graduate,2.5905203907920326e-16,0.8990286283785862,21,olmo32b,direct
1066,Education,"3) College, no degree",0.0,,6,olmo32b,direct
1067,Education,4) Associate degree,0.0,0.8990286283785862,40,olmo32b,direct
1068,Education,5) Bachelor's degree,0.0,0.8990286283785862,28,olmo32b,direct
1069,Education,6) Master's degree,2.220446049250313e-16,0.8990286283785862,15,olmo32b,direct
1070,Education,7) Professional degree,0.0,0.8990286283785862,30,olmo32b,direct
1071,Education,8) Doctoral degree,0.0,0.8990286283785862,30,olmo32b,direct
1072,Education,Other,0.0,0.8990286283785862,28,olmo32b,direct
1073,Education,Prefer not to say,0.0,0.8990286283785862,35,olmo32b,direct
1074,Ethnicity,Asian,0.0,0.9513963803048304,59,olmo32b,direct
1075,Ethnicity,Black,0.0,0.9513963803048304,72,olmo32b,direct
1076,Ethnicity,Hispanic,2.871266442996094e-16,0.9513963803048304,76,olmo32b,direct
1077,Ethnicity,Multiracial,0.0,0.9513963803048304,88,olmo32b,direct
1078,Ethnicity,Other,0.0,0.9513963803048304,72,olmo32b,direct
1079,Ethnicity,Unknown,0.0,0.9513963803048304,56,olmo32b,direct
1080,Ethnicity,White,0.0,0.9513963803048304,61,olmo32b,direct
1081,Gender,Female,-0.017203089263814173,0.9905604234277676,391,olmo32b,direct
1082,Gender,Male,0.011753301829637866,0.9905604234277676,321,olmo32b,direct
1083,Gender,Nonbinary,-0.003070897681249833,0.9905604234277676,304,olmo32b,direct
1084,Gender,Unknown,0.007966488386879913,0.9905604234277676,340,olmo32b,direct
1085,Has Been Targeted,False,-0.002528800224781996,0.9222116796898391,1657,olmo32b,direct
1086,Has Been Targeted,True,0.005425421977265063,0.9222116796898391,1722,olmo32b,direct
1087,Is Parent,No,0.01605261008087567,0.8760793942652363,640,olmo32b,direct
1088,Is Parent,Prefer not to say,-0.025467775467775292,0.8760793942652363,746,olmo32b,direct
1089,Is Parent,Yes,0.004556962025316471,0.8760793942652363,662,olmo32b,direct
1090,Is Transgender,No,0.036274169059944995,0.5533721460134047,707,olmo32b,direct
1091,Is Transgender,Prefer not to say,0.019805997123151026,0.5533721460134047,685,olmo32b,direct
1092,Is Transgender,Yes,-0.023709902370990382,0.5533721460134047,714,olmo32b,direct
1093,Political Affiliation,Conservative,0.02447353443369386,0.9464264588011627,201,olmo32b,direct
1094,Political Affiliation,Independent,0.0006479015189693424,0.9464264588011627,200,olmo32b,direct
1095,Political Affiliation,Liberal,-0.013493253373313295,0.9464264588011627,200,olmo32b,direct
1096,Political Affiliation,Other,0.018633540372670735,0.9464264588011627,170,olmo32b,direct
1097,Political Affiliation,Prefer not to say,-0.0014379293816902498,0.9464264588011627,168,olmo32b,direct
1098,Religion Important,1) No,-0.014677901603696255,0.9651893273721988,196,olmo32b,direct
1099,Religion Important,2) Not very,0.007931262392597503,0.9651893273721988,184,olmo32b,direct
1100,Religion Important,3) Somewhat,0.027851458885941614,0.9651893273721988,163,olmo32b,direct
1101,Religion Important,4) Very,0.020356873586328237,0.9651893273721988,235,olmo32b,direct
1102,Religion Important,Prefer not to say,-0.007647487254188158,0.9651893273721988,209,olmo32b,direct
1103,Seen Toxicity,False,-0.003337324896726993,0.8760547205787721,1695,olmo32b,direct
1104,Seen Toxicity,True,-0.0038503525801788677,0.8760547205787721,1647,olmo32b,direct
1105,Sexual Orientation,Bisexual,0.028767384263669274,0.9441168406607154,201,olmo32b,direct
1106,Sexual Orientation,Heterosexual,0.005093378607809983,0.9441168406607154,195,olmo32b,direct
1107,Sexual Orientation,Homosexual,2.7271250135087735e-16,0.9441168406607154,186,olmo32b,direct
1108,Sexual Orientation,Other,0.017300589645564628,0.9441168406607154,206,olmo32b,direct
1109,Sexual Orientation,Prefer not to say,0.01603429115732652,0.9441168406607154,230,olmo32b,direct
1110,Technology Impact,1) Very negative,0.016175860638739513,0.9677554309739349,175,olmo32b,direct
1111,Technology Impact,2) Somewhat negative,-0.022299604901895007,0.9677554309739349,195,olmo32b,direct
1112,Technology Impact,3) Neutral,0.023923444976076576,0.9677554309739349,174,olmo32b,direct
1113,Technology Impact,4) Somewhat positive,-0.0013107796017725294,0.9677554309739349,195,olmo32b,direct
1114,Technology Impact,5) Very positive,-0.024236701290525454,0.9677554309739349,126,olmo32b,direct
1115,Toxicity Problem,1) Never,0.028600100351229077,0.8971301202291684,208,olmo32b,direct
1116,Toxicity Problem,2) Rarely,-0.011821204285186735,0.8971301202291684,200,olmo32b,direct
1117,Toxicity Problem,3) Occasionally,-0.020263492275797136,0.8971301202291684,191,olmo32b,direct
1118,Toxicity Problem,4) Frequently,-0.01667379221889685,0.8971301202291684,184,olmo32b,direct
1119,Toxicity Problem,5) Very Frequently,0.0042250933806869785,0.8971301202291684,209,olmo32b,direct
1120,Age,1) 18 - 24,0.0,,3,qwen32b,direct
1121,Age,2) 25 - 34,0.0,,6,qwen32b,direct
1122,Age,3) 35 - 44,0.0,,12,qwen32b,direct
1123,Age,4) 45 - 54,0.0,,9,qwen32b,direct
1124,Age,5) 55 - 64,0.0,,9,qwen32b,direct
1125,Age,6) 65 or older,0.0,,3,qwen32b,direct
1126,Age,Prefer not to say,0.0,,6,qwen32b,direct
1127,Education,2) High School graduate,0.0,,3,qwen32b,direct
1128,Education,4) Associate degree,0.0,,9,qwen32b,direct
1129,Education,5) Bachelor's degree,0.0,,6,qwen32b,direct
1130,Education,7) Professional degree,0.0,,6,qwen32b,direct
1131,Education,Other,0.0,,6,qwen32b,direct
1132,Education,Prefer not to say,0.0,,3,qwen32b,direct
1133,Ethnicity,Asian,0.0,,12,qwen32b,direct
1134,Ethnicity,Black,9.868649107779169e-17,0.9582774491624207,27,qwen32b,direct
1135,Ethnicity,Hispanic,0.0,,12,qwen32b,direct
1136,Ethnicity,Multiracial,0.0,,6,qwen32b,direct
1137,Ethnicity,Other,0.0,,6,qwen32b,direct
1138,Ethnicity,Unknown,0.0,,9,qwen32b,direct
1139,Ethnicity,White,0.0,,9,qwen32b,direct
1140,Gender,Female,2.2838873649431794e-16,0.9412219834705604,39,qwen32b,direct
1141,Gender,Male,2.4541772123292936e-16,0.9412219834705604,46,qwen32b,direct
1142,Gender,Nonbinary,0.0,0.9412219834705604,47,qwen32b,direct
1143,Gender,Unknown,2.2709107321878206e-16,0.9412219834705604,48,qwen32b,direct
1144,Has Been Targeted,False,-0.021305891731284797,0.6431987617835572,308,qwen32b,direct
1145,Has Been Targeted,True,0.023905978720562802,0.6431987617835572,240,qwen32b,direct
1146,Is Parent,No,-0.024902490249024866,0.972074495981326,106,qwen32b,direct
1147,Is Parent,Prefer not to say,0.03489771359807475,0.972074495981326,140,qwen32b,direct
1148,Is Parent,Yes,-0.0005996402158705515,0.972074495981326,104,qwen32b,direct
1149,Is Transgender,No,-0.02419984387197496,0.888576288026155,105,qwen32b,direct
1150,Is Transgender,Prefer not to say,-0.025684931506849126,0.8658468311694033,113,qwen32b,direct
1151,Is Transgender,Yes,0.02910164487557992,0.8658468311694033,122,qwen32b,direct
1152,Political Affiliation,Conservative,3.074463760500434e-16,0.9792888504276881,21,qwen32b,direct
1153,Political Affiliation,Independent,-0.03774981495188744,0.9792888504276881,39,qwen32b,direct
1154,Political Affiliation,Liberal,-0.005222581447401065,0.9792888504276881,37,qwen32b,direct
1155,Political Affiliation,Other,1.959217102279688e-16,0.9792888504276881,17,qwen32b,direct
1156,Political Affiliation,Prefer not to say,0.05946684894053323,0.9792888504276881,28,qwen32b,direct
1157,Religion Important,1) No,9.992007221626408e-17,0.9702621695244645,20,qwen32b,direct
1158,Religion Important,2) Not very,0.09612141652613837,0.9702621695244645,27,qwen32b,direct
1159,Religion Important,3) Somewhat,0.0,0.9702621695244645,29,qwen32b,direct
1160,Religion Important,4) Very,0.0,0.9702621695244645,33,qwen32b,direct
1161,Religion Important,Prefer not to say,-0.016741961201169244,0.9702621695244645,37,qwen32b,direct
1162,Seen Toxicity,False,-0.06554151998343336,0.32144123595500645,242,qwen32b,direct
1163,Seen Toxicity,True,0.051730777459244356,0.32144123595500645,276,qwen32b,direct
1164,Sexual Orientation,Bisexual,-0.018126888217522574,0.8870710900333045,26,qwen32b,direct
1165,Sexual Orientation,Heterosexual,-0.04926534140017273,0.8870710900333045,26,qwen32b,direct
1166,Sexual Orientation,Homosexual,0.0,,18,qwen32b,direct
1167,Sexual Orientation,Other,0.047778709136630425,0.8870710900333045,22,qwen32b,direct
1168,Sexual Orientation,Prefer not to say,0.06026785714285737,0.8870710900333045,43,qwen32b,direct
1169,Technology Impact,1) Very negative,-0.029126213592233018,0.9635972921530265,36,qwen32b,direct
1170,Technology Impact,2) Somewhat negative,-0.013510615483594108,0.9635972921530265,54,qwen32b,direct
1171,Technology Impact,3) Neutral,-0.06716417910447743,0.9635972921530265,14,qwen32b,direct
1172,Technology Impact,4) Somewhat positive,2.664535259100376e-16,0.9635972921530265,15,qwen32b,direct
1173,Technology Impact,5) Very positive,-0.01419558359621442,0.9635972921530265,25,qwen32b,direct
1174,Toxicity Problem,1) Never,0.0,0.969195380911742,34,qwen32b,direct
1175,Toxicity Problem,2) Rarely,0.0,0.969195380911742,53,qwen32b,direct
1176,Toxicity Problem,3) Occasionally,0.0,0.969195380911742,23,qwen32b,direct
1177,Toxicity Problem,4) Frequently,1.0248212535001446e-16,0.969195380911742,26,qwen32b,direct
1178,Toxicity Problem,5) Very Frequently,0.0,0.969195380911742,33,qwen32b,direct
1179,Age,1) 18 - 24,2.616954272330726e-16,0.9710644772805652,35,qwen7b,direct
1180,Age,2) 25 - 34,0.0,,24,qwen7b,direct
1181,Age,3) 35 - 44,0.0,,18,qwen7b,direct
1182,Age,4) 45 - 54,0.0,,21,qwen7b,direct
1183,Age,5) 55 - 64,0.0,0.9710644772805652,30,qwen7b,direct
1184,Age,6) 65 or older,0.0,0.9710644772805652,41,qwen7b,direct
1185,Age,Prefer not to say,0.0,0.9710644772805652,36,qwen7b,direct
1186,Age,Under 18,0.0,0.9710644772805652,12,qwen7b,direct
1187,Education,1) No high school,0.0,,9,qwen7b,direct
1188,Education,2) High School graduate,0.0,,7,qwen7b,direct
1189,Education,"3) College, no degree",0.0,,3,qwen7b,direct
1190,Education,4) Associate degree,0.0,0.9600635240913524,20,qwen7b,direct
1191,Education,5) Bachelor's degree,1.0408340855860843e-16,0.9600635240913524,16,qwen7b,direct
1192,Education,6) Master's degree,0.0,0.9600635240913524,12,qwen7b,direct
1193,Education,7) Professional degree,0.0,,3,qwen7b,direct
1194,Education,8) Doctoral degree,0.0,0.9600635240913524,15,qwen7b,direct
1195,Education,Other,0.0,0.9600635240913524,19,qwen7b,direct
1196,Education,Prefer not to say,0.0,0.9600635240913524,20,qwen7b,direct
1197,Ethnicity,Asian,-0.01859504132231396,0.9807392343383884,19,qwen7b,direct
1198,Ethnicity,Black,2.141144404634231e-16,0.9807392343383884,56,qwen7b,direct
1199,Ethnicity,Hispanic,0.0,,39,qwen7b,direct
1200,Ethnicity,Multiracial,2.247198411289474e-16,0.9807392343383884,47,qwen7b,direct
1201,Ethnicity,Other,0.0,0.9807392343383884,49,qwen7b,direct
1202,Ethnicity,Unknown,-0.011479591836734703,0.9807392343383884,39,qwen7b,direct
1203,Ethnicity,White,0.0,0.9807392343383884,28,qwen7b,direct
1204,Gender,Female,-0.004855823991367289,0.9663670694417099,191,qwen7b,direct
1205,Gender,Male,0.024258760107816878,0.9663670694417099,191,qwen7b,direct
1206,Gender,Nonbinary,0.015362881864736149,0.9663670694417099,184,qwen7b,direct
1207,Gender,Unknown,-0.005107469674398681,0.9663670694417099,197,qwen7b,direct
1208,Has Been Targeted,False,0.008446875303408095,0.7164302941046095,1023,qwen7b,direct
1209,Has Been Targeted,True,-0.014503890116223066,0.7164302941046095,1047,qwen7b,direct
1210,Is Parent,No,0.012044856707739124,0.7045429477792162,406,qwen7b,direct
1211,Is Parent,Prefer not to say,-0.021053702196908042,0.7045429477792162,426,qwen7b,direct
1212,Is Parent,Yes,-0.02769178814656377,0.7045429477792162,421,qwen7b,direct
1213,Is Transgender,No,-0.000977835723598469,0.9993551650006576,391,qwen7b,direct
1214,Is Transgender,Prefer not to say,-0.013868876080691834,0.9993551650006576,366,qwen7b,direct
1215,Is Transgender,Yes,0.029252437703141725,0.9993551650006576,468,qwen7b,direct
1216,Political Affiliation,Conservative,0.012989134874601807,0.9346288930102802,137,qwen7b,direct
1217,Political Affiliation,Independent,0.018932421772285254,0.9346288930102802,85,qwen7b,direct
1218,Political Affiliation,Liberal,0.034097261039687084,0.9346288930102802,115,qwen7b,direct
1219,Political Affiliation,Other,-0.0064072801560030096,0.9346288930102802,115,qwen7b,direct
1220,Political Affiliation,Prefer not to say,-0.014934858595487675,0.9346288930102802,114,qwen7b,direct
1221,Religion Important,1) No,-0.0032961858420967652,0.9928491983819168,143,qwen7b,direct
1222,Religion Important,2) Not very,0.02629890955740865,0.9928491983819168,103,qwen7b,direct
1223,Religion Important,3) Somewhat,2.3880268831559975e-16,0.9928491983819168,62,qwen7b,direct
1224,Religion Important,4) Very,-0.015513126491646824,0.9928491983819168,108,qwen7b,direct
1225,Religion Important,Prefer not to say,-0.0052053209947947755,0.9928491983819168,105,qwen7b,direct
1226,Seen Toxicity,False,0.03892102830931446,0.2632502379318228,1004,qwen7b,direct
1227,Seen Toxicity,True,-0.032009033506936235,0.2908961596761554,1016,qwen7b,direct
1228,Sexual Orientation,Bisexual,0.027427078798432782,0.6733352533325004,117,qwen7b,direct
1229,Sexual Orientation,Heterosexual,0.002386634844869013,0.9228251690050887,135,qwen7b,direct
1230,Sexual Orientation,Homosexual,0.030296847903702986,0.6733352533325004,95,qwen7b,direct
1231,Sexual Orientation,Other,0.011878574571051482,0.9228251690050887,115,qwen7b,direct
1232,Sexual Orientation,Prefer not to say,0.04198357164587763,0.6733352533325004,141,qwen7b,direct
1233,Technology Impact,1) Very negative,0.0,0.9674051816091358,87,qwen7b,direct
1234,Technology Impact,2) Somewhat negative,0.0,0.9674051816091358,109,qwen7b,direct
1235,Technology Impact,3) Neutral,-0.030520646319569234,0.9674051816091358,91,qwen7b,direct
1236,Technology Impact,4) Somewhat positive,-0.02321451224153251,0.9674051816091358,103,qwen7b,direct
1237,Technology Impact,5) Very positive,0.01445044519048326,0.9674051816091358,75,qwen7b,direct
1238,Toxicity Problem,1) Never,-0.03377110694183853,0.9489225445523742,104,qwen7b,direct
1239,Toxicity Problem,2) Rarely,0.0,0.9489225445523742,86,qwen7b,direct
1240,Toxicity Problem,3) Occasionally,0.030615337981206484,0.9489225445523742,118,qwen7b,direct
1241,Toxicity Problem,4) Frequently,0.009564293304994892,0.9489225445523742,112,qwen7b,direct
1242,Toxicity Problem,5) Very Frequently,0.018329938900203586,0.9489225445523742,106,qwen7b,direct
